task_id,created_at,completed_at,task_type,priority,assigned_staff_id,status
t_8_161,2025-11-14 14:34:00,2025-11-14 14:49:17.965445,Vitals,3,s_9,completed
t_8_162,2025-11-14 14:29:00,2025-11-14 14:42:45.758783,Transport,1,s_39,completed
t_8_163,2025-11-14 09:06:00,2025-11-14 09:36:55.432243,Medication,3,s_11,completed
t_8_164,2025-11-14 22:38:00,2025-11-14 23:01:57.794504,Medication,1,s_34,completed
t_8_165,2025-11-14 18:11:00,2025-11-14 18:37:46.091035,Transport,1,s_11,completed
t_8_166,2025-11-14 07:16:00,2025-11-14 07:43:15.075185,Transport,3,s_25,completed
t_8_167,2025-11-14 08:25:00,2025-11-14 08:46:04.446501,Transport,2,s_8,completed
t_8_168,2025-11-14 09:58:00,2025-11-14 10:16:52.949285,Medication,2,s_28,completed
t_8_169,2025-11-14 18:24:00,2025-11-14 18:44:42.523362,Vitals,1,s_34,completed
t_8_170,2025-11-14 19:28:00,2025-11-14 19:47:42.587656,Checkup,1,s_18,completed
t_8_171,2025-11-14 23:20:00,2025-11-14 23:32:02.207914,Checkup,2,s_37,completed
t_8_172,2025-11-14 07:26:00,2025-11-14 07:45:14.393680,Transport,2,s_27,completed
t_8_173,2025-11-14 19:34:00,2025-11-14 20:01:13.330372,Checkup,2,s_10,completed
t_8_174,2025-11-14 20:21:00,2025-11-14 20:38:18.425996,Checkup,3,s_4,completed
t_8_175,2025-11-14 00:57:00,2025-11-14 01:09:55.729978,Checkup,2,s_3,completed
t_8_176,2025-11-14 16:00:00,2025-11-14 16:20:50.551009,Medication,1,s_35,completed
t_8_177,2025-11-14 07:35:00,2025-11-14 07:57:23.699595,Checkup,2,s_3,completed
t_8_178,2025-11-14 07:33:00,2025-11-14 07:59:21.856912,Procedure,3,s_3,completed
t_8_179,2025-11-14 13:35:00,2025-11-14 14:01:13.812175,Transport,1,s_2,completed
t_8_180,2025-11-14 03:43:00,2025-11-14 04:11:05.130103,Transport,2,s_12,completed
t_8_181,2025-11-14 18:35:00,2025-11-14 18:50:51.837625,Medication,2,s_34,completed
t_8_182,2025-11-14 13:14:00,2025-11-14 13:31:03.496711,Transport,2,s_28,completed
t_8_183,2025-11-14 07:28:00,2025-11-14 07:36:49.402883,Medication,1,s_38,completed
t_8_184,2025-11-14 19:18:00,2025-11-14 19:46:32.284867,Procedure,2,s_38,completed
t_8_185,2025-11-14 00:06:00,2025-11-14 00:25:11.425558,Procedure,2,s_21,completed
t_8_186,2025-11-14 05:34:00,2025-11-14 05:54:00.695459,Transport,3,s_9,completed
t_8_187,2025-11-14 06:29:00,2025-11-14 06:51:27.850428,Medication,2,s_19,completed
t_8_188,2025-11-14 17:25:00,2025-11-14 17:48:06.663436,Vitals,2,s_21,completed
t_8_189,2025-11-14 20:49:00,2025-11-14 20:52:36.668256,Transport,3,s_5,completed
t_8_190,2025-11-14 23:34:00,2025-11-14 23:47:17.451260,Vitals,1,s_12,completed
t_8_191,2025-11-14 21:29:00,2025-11-14 21:44:58.475558,Medication,1,s_0,completed
t_8_192,2025-11-14 17:49:00,2025-11-14 18:00:14.286820,Checkup,3,s_35,completed
t_8_193,2025-11-14 14:05:00,2025-11-14 14:25:09.074330,Procedure,2,s_9,completed
t_8_194,2025-11-14 18:02:00,2025-11-14 18:13:07.718474,Checkup,3,s_11,completed
t_8_195,2025-11-14 03:16:00,2025-11-14 03:31:18.870440,Transport,2,s_13,completed
t_8_196,2025-11-14 09:42:00,2025-11-14 10:00:15.239090,Transport,1,s_35,completed
t_8_197,2025-11-14 21:27:00,2025-11-14 21:47:05.905510,Vitals,2,s_36,completed
t_8_198,2025-11-14 16:32:00,2025-11-14 16:52:02.631821,Procedure,3,s_1,completed
t_8_199,2025-11-14 02:29:00,2025-11-14 02:41:12.446316,Transport,3,s_35,completed
t_8_200,2025-11-14 04:05:00,2025-11-14 04:16:31.234018,Checkup,2,s_17,completed
t_8_201,2025-11-14 02:38:00,2025-11-14 03:00:19.737864,Medication,1,s_33,completed
t_8_202,2025-11-14 08:59:00,2025-11-14 09:21:53.318056,Transport,1,s_0,completed
t_8_203,2025-11-14 21:47:00,2025-11-14 22:01:55.037257,Checkup,2,s_32,completed
t_8_204,2025-11-14 19:33:00,2025-11-14 20:07:42.414620,Procedure,2,s_1,completed
t_8_205,2025-11-14 16:33:00,2025-11-14 16:40:41.099452,Vitals,1,s_34,completed
t_8_206,2025-11-14 05:01:00,2025-11-14 05:21:14.603084,Vitals,2,s_8,completed
t_8_207,2025-11-14 20:17:00,2025-11-14 20:44:49.787392,Checkup,2,s_18,completed
t_8_208,2025-11-14 14:36:00,2025-11-14 14:47:01.429161,Checkup,3,s_9,completed
t_8_209,2025-11-14 08:01:00,2025-11-14 08:12:40.319920,Transport,1,s_33,completed
t_8_210,2025-11-14 14:01:00,2025-11-14 14:17:02.720359,Checkup,3,s_0,completed
t_8_211,2025-11-14 09:52:00,2025-11-14 10:16:24.236825,Medication,1,s_30,completed
t_8_212,2025-11-14 10:20:00,2025-11-14 10:39:11.288312,Procedure,2,s_19,completed
t_8_213,2025-11-14 15:30:00,2025-11-14 15:55:03.866503,Vitals,2,s_3,completed
t_8_214,2025-11-14 02:08:00,2025-11-14 02:28:13.488491,Transport,2,s_3,completed
t_8_215,2025-11-14 14:18:00,2025-11-14 14:45:36.794934,Vitals,3,s_36,completed
t_8_216,2025-11-14 22:22:00,2025-11-14 22:44:28.970214,Procedure,1,s_15,completed
t_8_217,2025-11-14 10:19:00,2025-11-14 10:37:53.629718,Checkup,3,s_31,completed
t_8_218,2025-11-14 22:07:00,2025-11-14 22:28:34.781806,Procedure,2,s_29,completed
t_8_219,2025-11-14 04:13:00,2025-11-14 04:31:45.086953,Procedure,3,s_16,completed
t_8_220,2025-11-14 08:03:00,2025-11-14 08:23:35.808174,Vitals,3,s_15,completed
t_8_221,2025-11-14 19:55:00,2025-11-14 20:13:35.217562,Transport,1,s_30,completed
t_8_222,2025-11-14 17:04:00,2025-11-14 17:28:22.595958,Procedure,3,s_26,completed
t_8_223,2025-11-14 17:02:00,2025-11-14 17:30:09.079856,Medication,1,s_6,completed
t_8_224,2025-11-14 18:00:00,2025-11-14 18:05:48.673118,Medication,2,s_36,completed
t_8_225,2025-11-14 22:36:00,2025-11-14 22:58:56.122008,Procedure,1,s_3,completed
t_8_226,2025-11-14 00:17:00,2025-11-14 00:29:47.279711,Checkup,3,s_31,completed
t_8_227,2025-11-14 16:00:00,2025-11-14 16:08:38.690461,Transport,1,s_4,completed
t_8_228,2025-11-14 15:56:00,2025-11-14 16:25:09.454912,Medication,1,s_34,completed
t_8_229,2025-11-14 01:48:00,2025-11-14 02:08:11.609295,Transport,3,s_28,completed
t_8_230,2025-11-14 18:03:00,2025-11-14 18:26:45.241826,Vitals,2,s_29,completed
t_8_231,2025-11-14 04:23:00,2025-11-14 04:50:10.556534,Transport,2,s_10,completed
t_8_232,2025-11-14 23:24:00,2025-11-14 23:46:29.499510,Procedure,2,s_0,completed
t_8_233,2025-11-14 03:28:00,2025-11-14 04:04:01.693481,Transport,1,s_21,completed
t_8_234,2025-11-14 08:00:00,2025-11-14 08:19:26.893131,Vitals,3,s_30,completed
t_8_235,2025-11-14 21:37:00,2025-11-14 21:57:33.539871,Vitals,2,s_6,completed
t_8_236,2025-11-14 11:35:00,2025-11-14 11:55:33.899765,Medication,1,s_34,completed
t_8_237,2025-11-14 06:01:00,2025-11-14 06:37:23.103497,Vitals,2,s_5,completed
t_8_238,2025-11-14 08:55:00,2025-11-14 09:08:03.594241,Transport,1,s_27,completed
t_8_239,2025-11-14 07:33:00,2025-11-14 07:46:50.565350,Checkup,1,s_13,completed
t_8_240,2025-11-14 01:53:00,2025-11-14 02:14:18.509362,Vitals,1,s_13,completed
t_8_241,2025-11-14 15:32:00,2025-11-14 16:00:58.430912,Vitals,1,s_36,completed
t_8_242,2025-11-14 03:37:00,2025-11-14 03:53:13.488572,Transport,3,s_3,completed
t_8_243,2025-11-14 09:00:00,2025-11-14 09:26:33.332775,Vitals,3,s_23,completed
t_8_244,2025-11-14 18:56:00,2025-11-14 19:20:30.725655,Transport,1,s_26,completed
t_8_245,2025-11-14 06:08:00,2025-11-14 06:28:31.205564,Checkup,2,s_15,completed
t_8_246,2025-11-14 01:43:00,2025-11-14 01:58:39.123385,Checkup,1,s_37,completed
t_8_247,2025-11-14 18:43:00,2025-11-14 18:56:23.955384,Checkup,1,s_5,completed
t_8_248,2025-11-14 23:21:00,2025-11-14 23:38:58.691871,Medication,1,s_15,completed
t_8_249,2025-11-14 06:25:00,2025-11-14 06:39:25.674350,Transport,2,s_3,completed
t_8_250,2025-11-14 05:13:00,2025-11-14 05:33:15.621177,Transport,3,s_21,completed
t_8_251,2025-11-14 11:32:00,2025-11-14 11:42:17.587775,Checkup,2,s_10,completed
t_8_252,2025-11-14 23:40:00,2025-11-14 23:55:46.914798,Checkup,2,s_21,completed
t_8_253,2025-11-14 12:54:00,2025-11-14 13:23:39.495027,Vitals,1,s_7,completed
t_8_254,2025-11-14 23:02:00,2025-11-14 23:30:15.779910,Checkup,2,s_12,completed
t_8_255,2025-11-14 16:57:00,2025-11-14 17:18:14.726824,Vitals,1,s_21,completed
t_8_256,2025-11-14 15:16:00,2025-11-14 15:26:33.538557,Checkup,1,s_20,completed
t_8_257,2025-11-14 00:17:00,2025-11-14 00:29:24.224798,Transport,2,s_7,completed
t_8_258,2025-11-14 02:19:00,2025-11-14 02:47:29.116505,Medication,1,s_10,completed
t_8_259,2025-11-14 01:44:00,2025-11-14 02:07:39.054076,Checkup,3,s_11,completed
t_8_260,2025-11-14 11:10:00,2025-11-14 11:38:37.962053,Vitals,1,s_13,completed
t_8_261,2025-11-14 11:16:00,2025-11-14 11:44:23.286184,Medication,1,s_26,completed
t_8_262,2025-11-14 14:30:00,2025-11-14 14:54:44.405858,Vitals,1,s_13,completed
t_8_263,2025-11-14 10:02:00,2025-11-14 10:16:14.058032,Vitals,3,s_27,completed
t_8_264,2025-11-14 03:14:00,2025-11-14 03:35:55.914057,Vitals,3,s_4,completed
t_8_265,2025-11-14 21:54:00,2025-11-14 22:28:36.654308,Checkup,2,s_36,completed
t_8_266,2025-11-14 23:58:00,2025-11-15 00:09:13.961971,Procedure,3,s_20,completed
t_8_267,2025-11-14 06:45:00,2025-11-14 07:07:14.553485,Checkup,3,s_6,completed
t_8_268,2025-11-14 01:24:00,2025-11-14 01:31:29.193147,Vitals,2,s_19,completed
t_8_269,2025-11-14 04:12:00,2025-11-14 04:31:13.944313,Medication,1,s_5,completed
t_8_270,2025-11-14 06:23:00,2025-11-14 06:34:16.265588,Transport,3,s_10,completed
t_8_271,2025-11-14 09:39:00,2025-11-14 09:50:36.890745,Procedure,3,s_5,completed
t_8_272,2025-11-14 21:28:00,2025-11-14 21:45:18.976972,Medication,1,s_8,completed
t_8_273,2025-11-14 17:10:00,2025-11-14 17:27:02.109106,Medication,3,s_24,completed
t_8_274,2025-11-14 16:52:00,2025-11-14 17:13:27.223408,Transport,1,s_35,completed
t_8_275,2025-11-14 16:06:00,2025-11-14 16:29:20.618098,Vitals,1,s_23,completed
t_8_276,2025-11-14 05:26:00,2025-11-14 05:58:39.632401,Transport,3,s_22,completed
t_8_277,2025-11-14 09:12:00,2025-11-14 09:20:45.993534,Vitals,2,s_35,completed
t_8_278,2025-11-14 05:10:00,2025-11-14 05:31:42.670869,Checkup,2,s_33,completed
t_8_279,2025-11-14 02:58:00,2025-11-14 03:25:16.312679,Procedure,1,s_27,completed
t_8_280,2025-11-14 17:24:00,2025-11-14 17:44:35.900445,Transport,2,s_30,completed
t_8_281,2025-11-14 12:27:00,2025-11-14 12:45:40.595673,Checkup,3,s_33,completed
t_8_282,2025-11-14 21:46:00,2025-11-14 21:59:42.964148,Transport,2,s_12,completed
t_8_283,2025-11-14 22:24:00,2025-11-14 22:58:01.384838,Transport,1,s_10,completed
t_8_284,2025-11-14 13:28:00,2025-11-14 13:44:22.177499,Checkup,3,s_6,completed
t_8_285,2025-11-14 01:21:00,2025-11-14 01:44:37.140127,Medication,2,s_12,completed
t_8_286,2025-11-14 14:15:00,2025-11-14 14:36:43.072092,Transport,3,s_22,completed
t_8_287,2025-11-14 09:56:00,2025-11-14 10:23:23.253530,Checkup,3,s_31,completed
t_8_288,2025-11-14 02:20:00,2025-11-14 02:27:59.924673,Transport,3,s_17,completed
t_8_289,2025-11-14 08:26:00,2025-11-14 08:47:15.098971,Medication,1,s_2,completed
t_8_290,2025-11-14 23:02:00,2025-11-14 23:37:58.276607,Procedure,2,s_11,completed
t_8_291,2025-11-14 00:40:00,2025-11-14 00:50:07.644778,Checkup,1,s_13,completed
t_8_292,2025-11-14 02:38:00,2025-11-14 02:52:11.331069,Medication,3,s_30,completed
t_9_0,2025-11-15 04:51:00,2025-11-15 05:24:45.734399,Transport,3,s_1,completed
t_9_1,2025-11-15 07:19:00,2025-11-15 07:46:59.920350,Checkup,1,s_6,completed
t_9_2,2025-11-15 20:44:00,2025-11-15 21:01:35.158694,Vitals,3,s_10,completed
t_9_3,2025-11-15 05:23:00,2025-11-15 05:33:47.487241,Procedure,2,s_35,completed
t_9_4,2025-11-15 00:08:00,2025-11-15 00:26:58.426086,Transport,1,s_39,completed
t_9_5,2025-11-15 12:21:00,2025-11-15 12:44:43.950197,Procedure,2,s_27,completed
t_9_6,2025-11-15 08:56:00,2025-11-15 09:11:08.475446,Vitals,1,s_34,completed
t_9_7,2025-11-15 09:27:00,2025-11-15 09:43:14.955325,Medication,3,s_12,completed
t_9_8,2025-11-15 02:50:00,2025-11-15 03:11:48.635533,Procedure,3,s_1,completed
t_9_9,2025-11-15 04:29:00,2025-11-15 04:57:20.106033,Transport,1,s_28,completed
t_9_10,2025-11-15 13:10:00,2025-11-15 13:42:19.830795,Vitals,2,s_10,completed
t_9_11,2025-11-15 04:59:00,2025-11-15 05:25:41.750774,Transport,2,s_28,completed
t_9_12,2025-11-15 18:56:00,2025-11-15 19:08:55.364405,Transport,2,s_11,completed
t_9_13,2025-11-15 21:11:00,2025-11-15 21:24:09.212137,Checkup,1,s_15,completed
t_9_14,2025-11-15 12:29:00,2025-11-15 12:45:40.013324,Medication,1,s_31,completed
t_9_15,2025-11-15 06:44:00,2025-11-15 06:55:42.831383,Checkup,3,s_10,completed
t_9_16,2025-11-15 02:31:00,2025-11-15 02:44:06.382824,Procedure,1,s_25,completed
t_9_17,2025-11-15 22:44:00,2025-11-15 23:05:29.698112,Vitals,3,s_1,completed
t_9_18,2025-11-15 19:18:00,2025-11-15 19:47:06.634773,Transport,2,s_7,completed
t_9_19,2025-11-15 18:24:00,2025-11-15 18:43:59.085664,Procedure,3,s_13,completed
t_9_20,2025-11-15 23:17:00,2025-11-15 23:26:49.118249,Transport,1,s_22,completed
t_9_21,2025-11-15 19:34:00,2025-11-15 19:51:09.795569,Transport,1,s_22,completed
t_9_22,2025-11-15 14:59:00,2025-11-15 15:18:21.446522,Procedure,2,s_28,completed
t_9_23,2025-11-15 21:50:00,2025-11-15 22:10:12.564479,Transport,1,s_17,completed
t_9_24,2025-11-15 01:17:00,2025-11-15 01:34:54.620375,Medication,1,s_13,completed
t_9_25,2025-11-15 13:15:00,2025-11-15 13:23:12.834369,Procedure,2,s_13,completed
t_9_26,2025-11-15 23:57:00,2025-11-16 00:22:07.002934,Procedure,2,s_6,completed
t_9_27,2025-11-15 21:17:00,2025-11-15 21:29:01.154279,Transport,1,s_39,completed
t_9_28,2025-11-15 06:08:00,2025-11-15 06:22:24.449557,Transport,1,s_25,completed
t_9_29,2025-11-15 04:57:00,2025-11-15 05:19:15.858140,Vitals,1,s_17,completed
t_9_30,2025-11-15 13:09:00,2025-11-15 13:45:13.120637,Vitals,1,s_24,completed
t_9_31,2025-11-15 12:41:00,2025-11-15 13:01:44.572251,Transport,2,s_8,completed
t_9_32,2025-11-15 15:31:00,2025-11-15 15:45:25.369106,Procedure,2,s_38,completed
t_9_33,2025-11-15 02:37:00,2025-11-15 02:59:58.084155,Medication,1,s_28,completed
t_9_34,2025-11-15 09:19:00,2025-11-15 09:49:02.571720,Transport,2,s_34,completed
t_9_35,2025-11-15 12:29:00,2025-11-15 12:53:56.365118,Vitals,2,s_20,completed
t_9_36,2025-11-15 22:55:00,2025-11-15 23:09:15.744160,Checkup,1,s_35,completed
t_9_37,2025-11-15 00:32:00,2025-11-15 00:42:09.224219,Procedure,3,s_29,completed
t_9_38,2025-11-15 23:31:00,2025-11-15 23:58:01.259377,Vitals,1,s_19,completed
t_9_39,2025-11-15 16:31:00,2025-11-15 16:51:35.015123,Vitals,3,s_31,completed
t_9_40,2025-11-15 03:05:00,2025-11-15 03:29:13.440343,Transport,3,s_23,completed
t_9_41,2025-11-15 13:43:00,2025-11-15 14:07:19.998696,Checkup,1,s_30,completed
t_9_42,2025-11-15 23:55:00,2025-11-16 00:20:03.484901,Checkup,1,s_22,completed
t_9_43,2025-11-15 05:21:00,2025-11-15 05:35:49.990569,Vitals,2,s_5,completed
t_9_44,2025-11-15 22:49:00,2025-11-15 23:08:05.337535,Transport,2,s_12,completed
t_9_45,2025-11-15 13:23:00,2025-11-15 13:48:19.656374,Transport,3,s_1,completed
t_9_46,2025-11-15 08:37:00,2025-11-15 08:55:51.787344,Medication,3,s_38,completed
t_9_47,2025-11-15 17:06:00,2025-11-15 17:31:37.890154,Vitals,3,s_24,completed
t_9_48,2025-11-15 13:49:00,2025-11-15 14:07:51.519457,Transport,2,s_0,completed
t_9_49,2025-11-15 11:54:00,2025-11-15 12:18:01.427711,Transport,2,s_14,completed
t_9_50,2025-11-15 05:35:00,2025-11-15 05:53:00.945941,Transport,2,s_39,completed
t_9_51,2025-11-15 02:30:00,2025-11-15 02:53:33.649834,Transport,2,s_26,completed
t_9_52,2025-11-15 05:17:00,2025-11-15 05:43:28.812732,Medication,1,s_24,completed
t_9_53,2025-11-15 17:55:00,2025-11-15 18:21:24.522513,Vitals,2,s_16,completed
t_9_54,2025-11-15 20:24:00,2025-11-15 20:52:50.901072,Vitals,1,s_20,completed
t_9_55,2025-11-15 08:47:00,2025-11-15 09:03:21.855645,Transport,1,s_39,completed
t_9_56,2025-11-15 15:34:00,2025-11-15 16:05:25.393316,Transport,2,s_18,completed
t_9_57,2025-11-15 12:09:00,2025-11-15 12:21:04.675841,Vitals,1,s_15,completed
t_9_58,2025-11-15 23:51:00,2025-11-16 00:05:05.083825,Procedure,1,s_21,completed
t_9_59,2025-11-15 22:28:00,2025-11-15 22:44:13.314745,Checkup,3,s_11,completed
t_9_60,2025-11-15 16:31:00,2025-11-15 16:51:59.810044,Medication,3,s_29,completed
t_9_61,2025-11-15 17:42:00,2025-11-15 17:54:23.960886,Vitals,1,s_36,completed
t_9_62,2025-11-15 21:43:00,2025-11-15 22:09:09.816121,Transport,1,s_16,completed
t_9_63,2025-11-15 00:03:00,2025-11-15 00:19:20.052076,Procedure,1,s_1,completed
t_9_64,2025-11-15 15:59:00,2025-11-15 16:24:07.302377,Transport,3,s_2,completed
t_9_65,2025-11-15 04:06:00,2025-11-15 04:35:10.223610,Transport,3,s_22,completed
t_9_66,2025-11-15 02:57:00,2025-11-15 03:05:19.621030,Transport,1,s_20,completed
t_9_67,2025-11-15 23:19:00,2025-11-15 23:41:57.475191,Vitals,3,s_9,completed
t_9_68,2025-11-15 04:59:00,2025-11-15 05:15:04.850767,Medication,1,s_22,completed
t_9_69,2025-11-15 19:09:00,2025-11-15 19:29:12.051211,Transport,3,s_23,completed
t_9_70,2025-11-15 02:39:00,2025-11-15 03:06:28.269598,Transport,1,s_1,completed
t_9_71,2025-11-15 12:06:00,2025-11-15 12:27:16.568289,Medication,2,s_34,completed
t_9_72,2025-11-15 14:06:00,2025-11-15 14:26:13.342699,Checkup,3,s_3,completed
t_9_73,2025-11-15 19:12:00,2025-11-15 19:29:44.436057,Vitals,3,s_24,completed
t_9_74,2025-11-15 08:31:00,2025-11-15 08:56:18.501689,Transport,2,s_33,completed
t_9_75,2025-11-15 06:44:00,2025-11-15 07:01:27.210498,Medication,3,s_31,completed
t_9_76,2025-11-15 07:12:00,2025-11-15 07:26:36.549975,Transport,1,s_31,completed
t_9_77,2025-11-15 16:09:00,2025-11-15 16:37:07.603038,Transport,3,s_29,completed
t_9_78,2025-11-15 04:10:00,2025-11-15 04:19:29.146808,Vitals,3,s_16,completed
t_9_79,2025-11-15 23:31:00,2025-11-15 23:46:33.357802,Transport,1,s_24,completed
t_9_80,2025-11-15 15:00:00,2025-11-15 15:36:27.357851,Checkup,2,s_1,completed
t_9_81,2025-11-15 20:27:00,2025-11-15 20:54:29.766984,Vitals,1,s_39,completed
t_9_82,2025-11-15 04:26:00,2025-11-15 04:45:04.371341,Medication,1,s_21,completed
t_9_83,2025-11-15 13:17:00,2025-11-15 13:42:15.536636,Checkup,2,s_3,completed
t_9_84,2025-11-15 12:49:00,2025-11-15 13:11:03.872589,Vitals,3,s_38,completed
t_9_85,2025-11-15 08:34:00,2025-11-15 09:01:44.134879,Procedure,2,s_1,completed
t_9_86,2025-11-15 09:22:00,2025-11-15 09:27:44.325505,Checkup,3,s_22,completed
t_9_87,2025-11-15 16:48:00,2025-11-15 17:10:21.815855,Procedure,3,s_22,completed
t_9_88,2025-11-15 21:31:00,2025-11-15 21:53:54.952580,Vitals,2,s_2,completed
t_9_89,2025-11-15 12:31:00,2025-11-15 12:54:10.043793,Checkup,1,s_32,completed
t_9_90,2025-11-15 04:29:00,2025-11-15 04:44:44.765194,Checkup,1,s_34,completed
t_9_91,2025-11-15 00:09:00,2025-11-15 00:37:10.363110,Medication,1,s_37,completed
t_9_92,2025-11-15 14:00:00,2025-11-15 14:23:22.076722,Medication,2,s_8,completed
t_9_93,2025-11-15 00:12:00,2025-11-15 00:22:00.502514,Transport,1,s_37,completed
t_9_94,2025-11-15 09:23:00,2025-11-15 09:46:41.988939,Transport,3,s_13,completed
t_9_95,2025-11-15 22:44:00,2025-11-15 23:01:03.489517,Vitals,1,s_3,completed
t_9_96,2025-11-15 18:12:00,2025-11-15 18:33:33.435242,Vitals,3,s_0,completed
t_9_97,2025-11-15 18:54:00,2025-11-15 19:15:55.524389,Transport,1,s_21,completed
t_9_98,2025-11-15 06:44:00,2025-11-15 07:00:57.421577,Vitals,1,s_29,completed
t_9_99,2025-11-15 05:06:00,2025-11-15 05:23:28.569409,Vitals,3,s_14,completed
t_9_100,2025-11-15 17:05:00,2025-11-15 17:09:29.133438,Procedure,1,s_32,completed
t_9_101,2025-11-15 01:57:00,2025-11-15 02:27:39.532729,Transport,2,s_29,completed
t_9_102,2025-11-15 15:51:00,2025-11-15 16:09:41.686824,Checkup,1,s_8,completed
t_9_103,2025-11-15 12:14:00,2025-11-15 12:37:06.427416,Transport,3,s_5,completed
t_9_104,2025-11-15 19:46:00,2025-11-15 19:58:36.512432,Procedure,1,s_14,completed
t_9_105,2025-11-15 06:13:00,2025-11-15 06:28:49.251643,Vitals,1,s_29,completed
t_9_106,2025-11-15 20:39:00,2025-11-15 21:08:21.556433,Vitals,3,s_10,completed
t_9_107,2025-11-15 14:25:00,2025-11-15 14:39:45.264283,Procedure,1,s_7,completed
t_9_108,2025-11-15 20:45:00,2025-11-15 21:09:49.849651,Procedure,2,s_24,completed
t_9_109,2025-11-15 20:17:00,2025-11-15 20:32:19.832581,Procedure,1,s_30,completed
t_9_110,2025-11-15 22:29:00,2025-11-15 22:42:35.882734,Procedure,3,s_22,completed
t_9_111,2025-11-15 07:57:00,2025-11-15 08:20:41.369903,Transport,1,s_4,completed
t_9_112,2025-11-15 18:52:00,2025-11-15 19:07:32.216460,Procedure,1,s_21,completed
t_9_113,2025-11-15 20:07:00,2025-11-15 20:26:53.340844,Checkup,3,s_15,completed
t_9_114,2025-11-15 11:01:00,2025-11-15 11:22:58.433382,Transport,3,s_37,completed
t_9_115,2025-11-15 05:30:00,2025-11-15 05:44:30.044942,Transport,3,s_5,completed
t_9_116,2025-11-15 09:48:00,2025-11-15 09:57:02.744134,Checkup,2,s_5,completed
t_9_117,2025-11-15 17:47:00,2025-11-15 18:05:31.122031,Checkup,2,s_4,completed
t_9_118,2025-11-15 04:41:00,2025-11-15 04:47:56.351871,Vitals,3,s_0,completed
t_9_119,2025-11-15 04:46:00,2025-11-15 05:05:36.530923,Transport,1,s_22,completed
t_9_120,2025-11-15 21:35:00,2025-11-15 21:55:38.238468,Checkup,1,s_0,completed
t_9_121,2025-11-15 08:31:00,2025-11-15 08:53:09.838039,Checkup,3,s_3,completed
t_9_122,2025-11-15 11:51:00,2025-11-15 12:11:26.103381,Checkup,2,s_0,completed
t_9_123,2025-11-15 16:59:00,2025-11-15 17:17:04.599550,Transport,1,s_17,completed
t_9_124,2025-11-15 19:23:00,2025-11-15 19:42:47.920642,Checkup,2,s_24,completed
t_9_125,2025-11-15 08:30:00,2025-11-15 09:04:36.122178,Procedure,3,s_34,completed
t_9_126,2025-11-15 06:58:00,2025-11-15 07:27:21.719027,Checkup,3,s_3,completed
t_9_127,2025-11-15 06:22:00,2025-11-15 06:38:31.722774,Vitals,2,s_20,completed
t_9_128,2025-11-15 09:56:00,2025-11-15 10:16:17.346596,Medication,1,s_28,completed
t_9_129,2025-11-15 11:10:00,2025-11-15 11:24:06.369858,Vitals,3,s_26,completed
t_9_130,2025-11-15 14:32:00,2025-11-15 14:48:53.449683,Transport,3,s_27,completed
t_9_131,2025-11-15 02:19:00,2025-11-15 02:34:59.257761,Vitals,1,s_22,completed
t_9_132,2025-11-15 11:18:00,2025-11-15 11:46:05.741796,Medication,3,s_32,completed
t_9_133,2025-11-15 06:15:00,2025-11-15 06:47:10.749413,Medication,2,s_1,completed
t_9_134,2025-11-15 07:13:00,2025-11-15 07:27:22.164489,Medication,3,s_34,completed
t_9_135,2025-11-15 01:40:00,2025-11-15 02:02:28.520415,Medication,1,s_15,completed
t_9_136,2025-11-15 10:00:00,2025-11-15 10:34:28.326851,Transport,2,s_23,completed
t_9_137,2025-11-15 18:45:00,2025-11-15 19:02:52.206245,Procedure,2,s_3,completed
t_9_138,2025-11-15 01:04:00,2025-11-15 01:20:11.443695,Medication,1,s_2,completed
t_9_139,2025-11-15 15:23:00,2025-11-15 15:37:13.855575,Transport,3,s_23,completed
